AREA_NAME,YEAR,CATEGORY,POLICE_INJURED_BY_CRIMINALS,POLICE_INJURED_BY_RIOTOUS_MOBS,POLICE_INJURED_IN_ACCIDENTS,POLICE_INJURED_IN_DACOITY_OPERATIONSOTHER_RAIDS,POLICE_INJURED_IN_TERRORISTSEXTREMISTS_OPERATIONS,POLICE_INJURED_ON_BORDER_DUTIES,TOTAL_POLICEMEN_INJURED,POLICE_KILLED_BY_CRIMINALS,POLICE_KILLED_BY_RIOTOUS_MOBS,POLICE_KILLED_IN_ACCIDENTS,POLICE_KILLED_IN_DACOITY_OPERATIONSOTHER_RAIDS,POLICE_KILLED_IN_TERRORISTSEXTREMISTS_OPERATIONS,POLICE_KILLED_ON_BORDER_DUTIES,TOTAL_POLICEMEN_KILLED
KERALA,2008, CONSTABLES,99,131,23,0,0,0,253,0,0,6,0,0,0,6
LAKSHADWEEP,2008, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2008, CONSTABLES,19,41,12,0,0,0,72,0,0,17,0,0,0,17
MAHARASHTRA,2008, CONSTABLES,43,322,79,62,23,4,533,2,0,27,0,12,0,41
MANIPUR,2008, CONSTABLES,0,0,0,0,1,0,1,0,0,0,0,0,0,0
MEGHALAYA,2008, CONSTABLES,0,0,1,0,0,0,1,0,0,3,0,0,0,3
MIZORAM,2008, CONSTABLES,1,0,0,0,2,0,3,0,0,0,0,3,0,3
NAGALAND,2008, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2008, CONSTABLES,2,0,0,0,6,1,9,0,0,1,0,8,0,9
PUDUCHERRY,2008, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2008, CONSTABLES,1,0,6,1,0,0,8,0,0,46,0,0,7,53
RAJASTHAN,2008, CONSTABLES,35,152,17,0,1,0,205,5,1,19,0,0,0,25
SIKKIM,2008, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2008, CONSTABLES,8,20,46,0,0,0,74,0,0,11,0,0,0,11
TRIPURA,2008, CONSTABLES,0,0,10,0,0,0,10,1,0,1,0,0,0,2
UTTAR PRADESH,2008, CONSTABLES,4,5,28,1,0,0,38,9,1,87,1,0,0,98
UTTARAKHAND,2008, CONSTABLES,2,0,2,0,0,0,4,0,0,5,0,0,0,5
WEST BENGAL,2008, CONSTABLES,20,147,74,1,0,0,242,1,0,8,0,0,0,9
ANDAMAN & NICOBAR ISLANDS,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ANDHRA PRADESH,2008, HEAD CONSTABLES,2,0,11,0,0,0,13,0,0,3,0,0,0,3
ARUNACHAL PRADESH,2008, HEAD CONSTABLES,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ASSAM,2008, HEAD CONSTABLES,0,0,0,1,0,0,1,0,0,0,0,1,0,1
BIHAR,2008, HEAD CONSTABLES,3,2,2,2,0,0,9,4,0,0,0,0,2,6
CHANDIGARH,2008, HEAD CONSTABLES,1,0,1,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2008, HEAD CONSTABLES,2,1,1,0,10,0,14,0,0,0,0,8,0,8
DADRA & NAGAR HAVELI,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2008, HEAD CONSTABLES,7,2,8,0,1,0,18,0,0,3,0,0,0,3
GOA,2008, HEAD CONSTABLES,0,7,2,0,0,0,9,0,0,0,0,0,0,0
GUJARAT,2008, HEAD CONSTABLES,0,9,5,0,0,0,14,0,0,15,0,0,0,15
HARYANA,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,2,0,0,0,2
HIMACHAL PRADESH,2008, HEAD CONSTABLES,0,0,2,0,0,0,2,0,0,1,0,0,0,1
JAMMU & KASHMIR,2008, HEAD CONSTABLES,0,67,0,0,2,0,69,0,0,0,0,2,0,2
JHARKHAND,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,2,0,0,0,2
KARNATAKA,2008, HEAD CONSTABLES,5,16,2,1,0,0,24,0,0,4,0,0,0,4
KERALA,2008, HEAD CONSTABLES,41,25,7,0,0,0,73,0,0,1,0,0,0,1
LAKSHADWEEP,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2008, HEAD CONSTABLES,12,23,7,0,0,0,42,0,0,5,0,0,0,5
MAHARASHTRA,2008, HEAD CONSTABLES,14,64,25,18,4,1,126,1,0,23,0,2,0,26
MANIPUR,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2008, HEAD CONSTABLES,1,0,0,0,0,0,1,0,0,0,0,3,0,3
PUDUCHERRY,2008, HEAD CONSTABLES,5,0,19,0,0,0,24,0,0,0,0,0,0,0
PUNJAB,2008, HEAD CONSTABLES,1,0,3,1,0,0,5,0,0,22,0,0,0,22
RAJASTHAN,2008, HEAD CONSTABLES,1,13,3,1,0,0,18,2,0,9,1,0,0,12
SIKKIM,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2008, HEAD CONSTABLES,7,13,82,0,0,0,102,0,0,26,0,0,0,26
TRIPURA,2008, HEAD CONSTABLES,0,0,1,0,0,0,1,0,0,0,0,0,0,0
UTTAR PRADESH,2008, HEAD CONSTABLES,0,1,1,0,0,0,2,0,0,8,0,0,0,8
UTTARAKHAND,2008, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,1,0,0,0,1
WEST BENGAL,2008, HEAD CONSTABLES,0,4,0,0,0,0,4,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2008, INSPECTORS,0,2,1,0,0,0,3,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2008, INSPECTORS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ASSAM,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2008, INSPECTORS,2,2,2,0,0,0,6,0,0,0,0,0,0,0
CHANDIGARH,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,2008, INSPECTORS,0,3,0,0,2,0,5,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2008, INSPECTORS,0,1,1,0,0,0,2,0,0,0,0,1,0,1
GOA,2008, INSPECTORS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
GUJARAT,2008, INSPECTORS,0,4,0,0,0,0,4,0,0,0,0,0,0,0
HARYANA,2008, INSPECTORS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HIMACHAL PRADESH,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2008, INSPECTORS,0,15,0,0,3,0,18,0,0,0,0,0,0,0
JHARKHAND,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,2008, INSPECTORS,3,5,0,0,0,0,8,0,0,1,0,0,0,1
KERALA,2008, INSPECTORS,4,13,0,0,0,0,17,0,0,0,0,0,0,0
LAKSHADWEEP,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2008, INSPECTORS,8,4,1,0,0,0,13,0,0,0,0,0,0,0
MAHARASHTRA,2008, INSPECTORS,5,27,3,5,5,0,45,0,0,1,0,2,0,3
MANIPUR,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2008, INSPECTORS,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PUNJAB,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,2008, INSPECTORS,2,5,4,0,0,0,11,0,0,0,0,0,0,0
SIKKIM,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2008, INSPECTORS,4,2,5,0,0,0,11,0,0,5,0,0,0,5
TRIPURA,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2008, INSPECTORS,0,1,0,0,0,0,1,0,0,1,0,0,0,1
UTTARAKHAND,2008, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2008, INSPECTORS,0,9,5,0,0,0,14,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2008, GAZETTED OFFICERS,0,2,0,0,0,0,2,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2008, GAZETTED OFFICERS,0,0,2,0,0,0,2,0,0,0,0,0,0,0
BIHAR,2008, GAZETTED OFFICERS,0,0,1,0,0,0,1,0,0,1,0,1,0,2
CHANDIGARH,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,2008, GAZETTED OFFICERS,0,2,0,0,2,0,4,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOA,2008, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
GUJARAT,2008, GAZETTED OFFICERS,0,5,1,0,0,0,6,0,0,0,0,0,0,0
HARYANA,2008, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HIMACHAL PRADESH,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2008, GAZETTED OFFICERS,0,13,0,1,1,0,15,0,0,0,0,0,0,0
JHARKHAND,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KARNATAKA,2008, GAZETTED OFFICERS,0,4,0,0,0,0,4,0,0,0,0,0,0,0
KERALA,2008, GAZETTED OFFICERS,1,2,0,0,0,0,3,0,0,0,0,0,0,0
LAKSHADWEEP,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2008, GAZETTED OFFICERS,8,3,0,0,0,0,11,0,0,0,0,0,0,0
MAHARASHTRA,2008, GAZETTED OFFICERS,0,14,1,3,1,0,19,0,0,0,0,2,0,2
MANIPUR,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
RAJASTHAN,2008, GAZETTED OFFICERS,2,1,0,0,0,0,3,0,0,0,0,0,0,0
SIKKIM,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2008, GAZETTED OFFICERS,0,2,0,0,0,0,2,0,0,1,0,0,0,1
TRIPURA,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2008, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
UTTARAKHAND,2008, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2008, GAZETTED OFFICERS,0,6,4,0,0,0,10,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2008, SUB-INSPECTORS,2,1,6,0,1,0,10,0,0,1,0,1,0,2
ARUNACHAL PRADESH,2008, SUB-INSPECTORS,0,4,0,0,0,0,4,0,0,0,0,0,0,0
ASSAM,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2008, SUB-INSPECTORS,1,0,1,1,1,0,4,2,0,3,0,0,1,6
CHANDIGARH,2008, SUB-INSPECTORS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CHHATTISGARH,2008, SUB-INSPECTORS,0,2,0,0,0,0,2,0,0,1,0,1,0,2
DADRA & NAGAR HAVELI,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2008, SUB-INSPECTORS,0,1,1,0,0,0,2,0,0,0,0,0,0,0
GOA,2008, SUB-INSPECTORS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
GUJARAT,2008, SUB-INSPECTORS,2,6,3,0,0,0,11,0,0,0,0,0,0,0
HARYANA,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2008, SUB-INSPECTORS,0,27,0,2,2,0,31,0,0,0,0,0,0,0
JHARKHAND,2008, SUB-INSPECTORS,0,0,1,0,2,0,3,0,0,0,0,5,0,5
KARNATAKA,2008, SUB-INSPECTORS,2,11,4,0,0,0,17,0,0,1,0,0,1,2
KERALA,2008, SUB-INSPECTORS,30,32,2,1,0,0,65,0,0,0,0,0,0,0
LAKSHADWEEP,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2008, SUB-INSPECTORS,9,5,3,0,0,0,17,0,0,0,0,0,0,0
MAHARASHTRA,2008, SUB-INSPECTORS,5,44,4,8,2,0,63,0,0,4,0,3,0,7
MANIPUR,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NAGALAND,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2008, SUB-INSPECTORS,1,0,0,0,0,1,2,0,0,0,0,1,0,1
PUDUCHERRY,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,3,0,0,0,3
RAJASTHAN,2008, SUB-INSPECTORS,1,5,2,0,0,0,8,1,0,3,1,0,0,5
SIKKIM,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2008, SUB-INSPECTORS,3,5,17,0,0,0,25,0,0,3,0,0,0,3
TRIPURA,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2008, SUB-INSPECTORS,3,5,3,0,0,0,11,0,0,8,0,0,0,8
UTTARAKHAND,2008, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2008, SUB-INSPECTORS,5,35,26,1,0,0,67,0,0,1,0,0,0,1
ANDAMAN & NICOBAR ISLANDS,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2009, ASSISTANT SUB-INSPECTOS,0,1,5,0,0,0,6,0,0,3,0,0,0,3
ARUNACHAL PRADESH,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2009, ASSISTANT SUB-INSPECTOS,0,3,0,0,0,0,3,1,0,0,0,0,0,1
BIHAR,2009, ASSISTANT SUB-INSPECTOS,0,1,1,1,0,0,3,0,0,3,0,2,0,5
CHANDIGARH,2009, ASSISTANT SUB-INSPECTOS,0,1,1,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2009, ASSISTANT SUB-INSPECTOS,1,4,1,0,4,1,11,0,0,1,0,4,0,5
DADRA & NAGAR HAVELI,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2009, ASSISTANT SUB-INSPECTOS,2,5,0,0,0,0,7,0,0,2,0,0,0,2
GOA,2009, ASSISTANT SUB-INSPECTOS,0,0,3,0,0,0,3,0,0,0,0,0,0,0
GUJARAT,2009, ASSISTANT SUB-INSPECTOS,0,7,4,0,0,0,11,1,0,9,0,0,1,11
HARYANA,2009, ASSISTANT SUB-INSPECTOS,0,6,0,0,0,0,6,0,2,9,0,0,0,11
HIMACHAL PRADESH,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2009, ASSISTANT SUB-INSPECTOS,0,13,0,0,0,0,13,1,0,1,0,0,0,2
JHARKHAND,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,2,0,2,0,0,0,0,4,0,4
KARNATAKA,2009, ASSISTANT SUB-INSPECTOS,48,8,2,19,5,73,155,0,0,4,0,0,0,4
KERALA,2009, ASSISTANT SUB-INSPECTOS,22,18,5,0,0,0,45,0,0,0,0,0,0,0
LAKSHADWEEP,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2009, ASSISTANT SUB-INSPECTOS,8,11,2,1,0,1,23,0,0,1,0,0,0,1
MAHARASHTRA,2009, ASSISTANT SUB-INSPECTOS,5,15,10,2,0,0,32,1,0,8,0,1,0,10
MANIPUR,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2009, ASSISTANT SUB-INSPECTOS,1,1,0,1,0,0,3,1,0,0,0,0,0,1
PUDUCHERRY,2009, ASSISTANT SUB-INSPECTOS,2,0,0,0,0,0,2,0,0,0,0,0,0,0
PUNJAB,2009, ASSISTANT SUB-INSPECTOS,1,9,0,0,0,0,10,1,0,6,0,0,0,7
RAJASTHAN,2009, ASSISTANT SUB-INSPECTOS,32,7,2,0,0,0,41,0,0,0,0,0,0,0
SIKKIM,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
UTTAR PRADESH,2009, ASSISTANT SUB-INSPECTOS,0,0,0,1,0,0,1,0,0,2,0,0,0,2
UTTARAKHAND,2009, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2009, ASSISTANT SUB-INSPECTOS,1,36,20,0,0,0,57,0,0,3,0,2,0,5
ANDAMAN & NICOBAR ISLANDS,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2009, CONSTABLES,12,15,70,7,0,0,104,1,0,33,0,0,0,34
ARUNACHAL PRADESH,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2009, CONSTABLES,7,12,1,0,1,0,21,1,0,1,0,1,0,3
BIHAR,2009, CONSTABLES,1,3,4,2,9,0,19,2,0,4,0,5,0,11
CHANDIGARH,2009, CONSTABLES,0,30,3,0,0,0,33,0,0,1,0,0,0,1
CHHATTISGARH,2009, CONSTABLES,15,19,5,0,58,3,100,4,0,6,0,71,1,82
DADRA & NAGAR HAVELI,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2009, CONSTABLES,10,54,11,5,0,0,80,1,0,5,0,0,0,6
GOA,2009, CONSTABLES,0,2,1,0,0,0,3,0,0,1,0,0,0,1
GUJARAT,2009, CONSTABLES,5,30,15,0,0,0,50,0,0,12,1,0,5,18
HARYANA,2009, CONSTABLES,0,13,0,0,0,0,13,0,4,23,0,0,1,28
HIMACHAL PRADESH,2009, CONSTABLES,2,0,5,0,0,0,7,0,0,0,0,0,0,0
JAMMU & KASHMIR,2009, CONSTABLES,14,194,4,0,15,0,227,3,0,2,0,6,0,11
JHARKHAND,2009, CONSTABLES,0,1,2,0,0,0,3,1,0,11,0,29,0,41
KARNATAKA,2009, CONSTABLES,78,68,29,19,5,72,271,2,0,9,0,0,0,11
KERALA,2009, CONSTABLES,125,110,44,0,0,0,279,1,0,8,0,0,0,9
LAKSHADWEEP,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2009, CONSTABLES,32,56,10,10,0,18,126,3,0,14,0,0,0,17
MAHARASHTRA,2009, CONSTABLES,66,210,93,7,13,0,389,4,0,48,1,43,0,96
MANIPUR,2009, CONSTABLES,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MEGHALAYA,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2009, CONSTABLES,3,28,0,6,34,0,71,0,0,1,0,19,0,20
PUDUCHERRY,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2009, CONSTABLES,1,20,1,0,0,0,22,6,0,21,0,0,0,27
RAJASTHAN,2009, CONSTABLES,190,42,6,0,0,0,238,2,0,29,0,0,0,31
SIKKIM,2009, CONSTABLES,0,0,0,0,0,0,0,1,0,1,0,0,0,2
TAMIL NADU,2009, CONSTABLES,4,8,41,2,0,0,55,1,0,16,0,0,0,17
TRIPURA,2009, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,1,0,1
UTTAR PRADESH,2009, CONSTABLES,16,22,18,14,0,0,70,4,0,77,5,0,5,91
UTTARAKHAND,2009, CONSTABLES,0,10,7,0,0,0,17,0,0,12,0,0,0,12
WEST BENGAL,2009, CONSTABLES,2,154,126,0,29,0,311,1,0,10,0,4,0,15
ANDAMAN & NICOBAR ISLANDS,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2009, HEAD CONSTABLES,2,0,9,0,0,0,11,0,0,10,0,0,0,10
ARUNACHAL PRADESH,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2009, HEAD CONSTABLES,1,2,0,0,0,0,3,0,0,0,0,0,0,0
BIHAR,2009, HEAD CONSTABLES,0,0,1,0,0,0,1,1,0,2,0,1,0,4
CHANDIGARH,2009, HEAD CONSTABLES,0,8,4,0,0,0,12,0,0,3,0,0,0,3
CHHATTISGARH,2009, HEAD CONSTABLES,1,2,1,0,7,2,13,0,0,1,0,10,0,11
DADRA & NAGAR HAVELI,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2009, HEAD CONSTABLES,6,11,2,0,2,0,21,0,0,1,0,0,0,1
GOA,2009, HEAD CONSTABLES,1,0,0,0,0,0,1,0,0,0,0,0,0,0
GUJARAT,2009, HEAD CONSTABLES,0,4,5,0,0,0,9,0,0,13,0,0,1,14
HARYANA,2009, HEAD CONSTABLES,0,2,0,0,0,0,2,1,0,3,0,0,0,4
HIMACHAL PRADESH,2009, HEAD CONSTABLES,1,0,0,0,0,0,1,0,0,1,0,0,0,1
JAMMU & KASHMIR,2009, HEAD CONSTABLES,1,36,1,0,1,0,39,1,0,3,0,1,0,5
JHARKHAND,2009, HEAD CONSTABLES,0,1,0,0,0,0,1,0,0,1,0,3,0,4
KARNATAKA,2009, HEAD CONSTABLES,7,23,6,0,0,1,37,0,0,6,0,0,0,6
KERALA,2009, HEAD CONSTABLES,44,29,13,0,0,0,86,0,0,3,0,0,0,3
LAKSHADWEEP,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2009, HEAD CONSTABLES,17,8,5,0,0,7,37,1,0,10,0,0,0,11
MAHARASHTRA,2009, HEAD CONSTABLES,14,42,26,5,1,0,88,6,0,27,0,4,0,37
MANIPUR,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2009, HEAD CONSTABLES,0,0,0,2,0,0,2,0,0,0,0,0,0,0
PUDUCHERRY,2009, HEAD CONSTABLES,5,0,0,0,0,0,5,0,0,0,0,0,0,0
PUNJAB,2009, HEAD CONSTABLES,5,35,1,0,0,0,41,1,0,30,0,0,0,31
RAJASTHAN,2009, HEAD CONSTABLES,22,10,0,0,0,0,32,0,0,6,0,0,0,6
SIKKIM,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2009, HEAD CONSTABLES,6,4,68,3,0,0,81,0,0,49,0,0,0,49
TRIPURA,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2009, HEAD CONSTABLES,2,2,2,2,0,0,8,1,0,11,0,0,0,12
UTTARAKHAND,2009, HEAD CONSTABLES,0,2,1,0,0,0,3,0,1,2,0,0,1,4
